artist,title,lyrics,song_id,keyword_1,keyword_2,keyword_3,keyword,clean_title,popularity_score,popularity_label,popularity_confidence,church_usage_score,youtube_view_score_est,domestic_music_search_score,streaming_platform_score,recency_stability_score,bugs_ccm_chart_rank_2026_06_13,apple_music_top_song_rank_proxy,popularity_basis,popularity_source_urls,popularity_data_status,popularity_collection_date
어노인팅,모든 능력과 모든 권세,"[Verse 1]
모든 능력과 모든 권세  
모든 것 위에 뛰어나신  
주님  
세상이 측량할 수 없는  
지혜로  
모든 만물 창조하셨네  
모든 나라와 모든 보좌  
이 세상 모든 경이로움보다  

[Pre-Chorus]
이 세상 모든 값진 보물보다  
더욱 귀하신 나의 주님  

[Chorus]
십자가 고통당하사 버림  
받고 외면 당하셨네  
짓밟힌 장미꽃처럼 나를  
위해 죽으셨네  
나의 주 

[Verse 1]
모든 능력과 모든 권세  
모든 것 위에 뛰어나신  
주님  
세상이 측량할 수 없는  
지혜로  
모든 만물 창조하셨네  
모든 나라와 모든 보좌  
이 세상 모든 경이로움보다  

[Pre-Chorus]
이 세상 모든 값진 보물보다  
더욱 귀하신 나의 주님  

[Chorus]
십자가 고통당하사 버림  
받고 외면 당하셨네  
짓밟힌 장미꽃처럼 나를  
위해 죽으셨네  
나의 주  
십자가 고통당하사 버림 
받고 외면 당하셨네 
짓밟힌 장미꽃처럼 나를 
위해 죽으셨네 
나의 주 
십자가 고통당하사 버림 
받고 외면 당하셨네 
짓밟힌 장미꽃처럼 나를 
위해 죽으셨네 
나의 주",1608980,주권,십자가,창조주,"주권, 십자가, 창조주",모든 능력과 모든 권세,69,medium,medium,70,68,68,68,70,,,artist_baseline:anointing; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,주님의 긍휼,"[Verse 1]
주님의 긍휼 강같이 흘러  
메마른 이 땅 살아나리라  
거친 광야에 꽃이 피어나는  
그 날  
우리는 보게 되리라  
생명의 바람 이 땅 불어와  
메마른 뼈들 살아나리라  

[Pre-Chorus]
죽었던 영혼 주께 노래하는  
그날  
우리는 보게 되리라  

[Chorus]
기뻐하라 나의 영혼아  
생명의 주 곧 오시네  
기뻐하라 나의 영혼아  
우리 주 곧 오시네  
우리 주 곧 오시네  

[Verse 1]
주님의 긍휼 강같이 흘러  
메마른 이 땅 살아나리라  
거친 광야에 꽃이 피어나는  
그 날  
우리는 보게 되리라  
생명의 바람 이 땅 불어와  
메마른 뼈들 살아나리라  

[Pre-Chorus]
죽었던 영혼 주께 노래하는  
그날  
우리는 보게 되리라  

[Chorus]
기뻐하라 나의 영혼아  
생명의 주 곧 오시네  
기뻐하라 나의 영혼아  
우리 주 곧 오시네  
우리 주 곧 오시네  
기뻐하라 나의 영혼아 
생명의 주 곧 오시네 
기뻐하라 나의 영혼아 
우리 주 곧 오시네 
우리 주 곧 오시네",1608981,기쁨,고난,사랑,"기쁨, 고난, 사랑",주님의 긍휼,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,모든 민족과 방언들 가운데,"[Intro]
할렐루야 할렐루야  

[Chorus]
할렐루야 어린양 
할렐루야 할렐루야  
주의 보혈 덮으사  
모든 족속 모든 방언  
모든 백성 열방이  
모든 영광 모든 존귀  
모든 찬양 주께 드리네  

[Verse 1]
모든 민족과 방언들 가운데  
수 많은 주 백성 모였네  
주의 보혈과 그 사랑으로  
친 백성 삼으셨네  
주를 향한 감사와 찬양을  
말로 다 표현 할 수 없네  
다만 내 소리 높여 온 맘을  
다해 찬양하리라  
할렐루야 할렐루야  

[Chorus]
할렐루야 어린양 
할렐루야 할렐루야  
주의 보혈 덮으사  
모든 족속 모든 방언  
모든 백성 열방이  
모든 영광 모든 존귀  
모든 찬양 주께 드리네  

[Bridge]
어린양 피로 씻어진 우리들  
은혜로 주 앞에 서 있네  
주 이름으로 자녀 된 우리  
겸손히 구하오니  
주의 능력 우리게 베푸사 
 주를 더욱 닮게 하소서  
그때에 모든 나라 주 영광보며  
경배하리라  
할렐루야 할렐루야  

[Chorus]
할렐루야 어린양 
할렐루야 할렐루야  
주의 보혈 덮으사  
모든 족속 모든 방언  
모든 백성 열방이  
모든 영광 모든 존귀  
모든 찬양 주께 드리네  

[Bridge]
할렐루야 할렐루야  

[Chorus]
할렐루야 어린양  
할렐루야 할렐루야  
주의 보혈 덮으사  
모든 족속 모든 방언  
모든 백성 열방이  
모든 영광 모든 존귀  
모든 찬양 주께 드리네  

[Bridge]
할렐루야 할렐루야  
할렐루야 어린양  
할렐루야 할렐루야  
할렐루야 어린양  
할렐루야 할렐루야  

[Chorus]
할렐루야 어린양  
할렐루야 할렐루야  
주의 보혈 덮으사  
모든 족속 모든 방언  
모든 백성 열방이  
모든 영광 모든 존귀  
모든 찬양 주께 드리네  

[Bridge]
할렐루야 할렐루야

[Chorus]
할렐루야 어린양 
할렐루야 할렐루야 
주의 보혈 덮으사 
모든 족속 모든 방언 
모든 백성 열방이 
모든 영광 모든 존귀 
모든 찬양 주께 드리네",1608982,경배/찬양,영광,보혈,"경배/찬양, 영광, 보혈",모든 민족과 방언들 가운데,67,medium,medium,65,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,마음의 예배,"[Intro]
찬양의 열기 모두 끝나면  
주 앞에 나와 

[Chorus]
더욱 진실한 예배 드리네  
주님을 향한 
노래 이상의 노래 내 맘  
깊은 곳에 주께서 원하신 것 
화려한 음악보다 뜻없는  
열정보다 중심을 원하시죠 
주님께 드릴 맘의 예배  
주님을 위한 주님을 향한  

[Post-Chorus]
노래  
중심잃은 예배 내려놓고  
이제 나 돌아와 주님만  

[Pre-Chorus]
예배해요  
찬양의 열기 모두 끝나면  
주 앞에 나와 

[Chorus]
더욱 진실한 예배 드리네  
주님을 향한 
노래 이상의 노래 내 맘  
깊은 곳에 주께서 원하신 것 
화려한 음악보다 뜻없는  
열정보다 중심을 원하시죠 
주님께 드릴 맘의 예배  
주님을 위한 주님을 향한  

[Post-Chorus]
노래  
중심잃은 예배 내려놓고  
이제 나 돌아와 주님만  

[Pre-Chorus]
예배해요 
찬양의 열기 모두 끝나면  
주 앞에 나와 

[Chorus]
더욱 진실한 예배 드리네  
주님을 향한 
노래 이상의 노래 내 맘  
깊은 곳에 주께서 원하신 것 
화려한 음악보다 뜻없는  
열정보다 중심을 원하시죠 
주님께 드릴 맘의 예배  
주님을 위한 주님을 향한  

[Post-Chorus]
노래  
중심잃은 예배 내려놓고  
이제 나 돌아와 주님만  

[Tag]
예배해요",1608983,경배/찬양,결단/순종,임재,"경배/찬양, 결단/순종, 임재",마음의 예배,67,medium,medium,65,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,주 임재하시는 곳에,"[Verse 1]
주 임재하시는 곳에
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해
주 임재하시는 곳에

[Pre-Chorus]
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해

[Chorus]
내 영혼 노래하며
춤추게 하시네
기쁨의 이유되시는 주님
주 임재하시는 곳에
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해

[Verse 1]
주 임재하시는 곳에
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해
주 임재하시는 곳에

[Pre-Chorus]
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해

[Chorus]
내 영혼 노래하며
춤추게 하시네
기쁨의 이유되시는 주님
주 임재하시는 곳에
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해

[Post-Chorus]
두손을 들고서
소리 높여 찬양해
두손을 들고서
소리 높여 찬양해

[Bridge]
내 영혼 노래하며
춤추게 하시네
기쁨의 이유되시는 주님

[Chorus]
내 영혼 노래하며
춤추게 하시네
기쁨의 이유되시는 주님
주 임재하시는 곳에
우리 함께 찬양하리
일어나 기쁨으로
소리 높여 찬양해

[Post-Chorus]
두손을 들고서
소리 높여 찬양해
두손을 들고서
소리 높여 찬양해

[Tag]
두손을 들고서
소리 높여 찬양해",1371203,임재,경배/찬양,기쁨,"임재, 경배/찬양, 기쁨",주 임재하시는 곳에,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,머리들라 문들아,"[Verse 1]
머리 들라 머리 들라  
문들아 문들아  
활짝 열어라 활짝 열어라  
영원한 문들아 영원한 문들아  
왕의 왕 주님 왕의 왕 주님  
좌정하도록 좌정하도록  
길을 만들라 길을 만들라  
은혜의 왕 위해 은혜의 왕 위해  
두 손 들고 두 손 들고  
마음을 열라 마음을 열라 
주님의 승리는 주님의 승리는 
우리의 것 우리의 것  

[Chorus]
왕의 왕 주님 왕의 왕 주님  
좌정하도록 좌정하도록  
길을 만들라 길을 만들라  
은혜의 왕 위해 은혜의 왕 위해 
영광과 능력의 주 누군가 
그 이름 예수 우리 왕 
강하고 능하신 왕 누군가 
그 이름 예수 우리왕

[Verse 2]
머리 들라 머리 들라 
문들아 문들아 
활짝 열어라 활짝 열어라 
영원한 문들아 영원한 문들아 

[Chorus]
왕의 왕 주님 왕의 왕 주님 
좌정하도록 좌정하도록 
길을 만들라 길을 만들라 
은혜의 왕 위해 은혜의 왕 위해 
영광과 능력의 주 누군가
그 이름 예수 우리 왕
강하고 능하신 왕 누군가
그 이름 예수 우리왕

[Outro]
영광과 능력의 주 누군가
그 이름 예수 우리 왕
강하고 능하신 왕 누군가
그 이름 예수 우리왕
영광의 왕 능력의 주 
영광의 왕 능력의 주
영광의 왕 능력의 주
영광의 왕 능력의 주
영광의 왕 능력의 주
영광의 왕 능력의 주
영광의 왕 능력의 주
영광의 왕 능력의 주",1476697,영광,주권,은혜,"영광, 주권, 은혜",머리들라 문들아,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,오라 우리가,"[Verse 1]
오라 우리가 주 찬양하며  
구원의 반석 즐거이 부르자  
감사함으로 그 앞에 나아가  
기쁜 소리로 찬양하자  
오라 우리가 주 찬양하며  
구원의 반석 즐거이 부르자  

[Pre-Chorus]
감사함으로 그 앞에 나아가  
기쁜 소리로 찬양하자  

[Chorus]
여호와는 크신 하나님  
모든 신 위에 크신 왕  
여호와는 우리 하나님  
우린 그의 손의 양이라 

[Verse 2]
오라 우리가 주 찬양하며  
구원의 반석 즐거이 부르자  

[Pre-Chorus]
감사함으로 그 앞에 나아가  
기쁜 소리로 찬양하자  

[Chorus]
여호와는 크신 하나님  
모든 신 위에 크신 왕  
여호와는 우리 하나님  
우린 그의 손의 양이라 

[Bridge]
땅의 깊은 곳 산의 높은 것  
하늘과 바다 주께 찬양해 
땅의 깊은 곳 산의 높은 것  
하늘과 바다 주께 찬양해 

[Chorus]
여호와는 크신 하나님  
모든 신 위에 크신 왕  
여호와는 우리 하나님  
우린 그의 손의 양이라 
여호와는 크신 하나님  
모든 신 위에 크신 왕  
여호와는 우리 하나님  
우린 그의 손의 양이라 

[Tag]
 그의 손의 양이라
 그의 손의 양이라",1371204,감사,경배/찬양,구원,"감사, 경배/찬양, 구원",오라 우리가,69,medium,medium,70,68,68,68,70,,,artist_baseline:anointing; multi_recording_count:3,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,영광의 왕께,"[Verse 1]
영광의 왕께 다 경배하며  
그 크신 사랑 늘 찬송하라  
영광의 왕께 다 경배하며  
그 크신 사랑 늘 찬송하라  
영원히 방패요 또 산성이신  
그 영광의 주를 다 찬송하라  
능력과 은혜 다 찬송하라  
그 옷은 햇빛 그 집은 궁창  
큰 우뢰소리로 주 노하시고  
폭풍의 날개로 주 달리신다  
저 아름답고 놀라운 일이  
그득한 이땅 다 주의 조화  
창조주 보호자 또 우리구주 
창조주 보호자 또 우리구주 
창조주 보호자 또 우리구주 
창조주 보호자 또 우리구주 
그 자비 영원히 변함없어라  

[Chorus]
영광의 왕께 다 경배하라  
영광의 주를 다 찬송하라  
영광의 왕께 다 경배하라  
영광의 주를 다 찬송하라  
영광의 왕께 다 경배하라  
영광의 주를 다 찬송하라  
영광의 왕께 다 경배하라 
영광의 주를 다 찬송하라 
영광의 왕께 다 경배하라 
영광의 주를 다 찬송하라",1371205,영광,경배/찬양,주권,"영광, 경배/찬양, 주권",영광의 왕께,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,오 주님 주의 이름이,"[Verse 1]
오 주님 주의 이름이  
온 땅 위에 위엄차도다 
오 주님 주의 영광이 
하늘 위에 가득차도다  
오 주님 주의 이름이  
온 땅 위에 위엄차도다 

[Pre-Chorus]
오 주님 주의 영광이  
하늘 위에 가득차도다  

[Chorus]
누가 주와 같으리  
주님 같은 분 없네  
저 광대한 우주를 만드셨네  
누가 주와 같으리  
주님 같은 분 없네  
저 아름다운 별들을  
주가 지으셨네 

[Verse 2]
오 주님 주의 이름이  
온 땅 위에 위엄차도다 

[Pre-Chorus]
오 주님 주의 영광이  
하늘 위에 가득차도다  

[Chorus]
누가 주와 같으리  
주님 같은 분 없네  
저 광대한 우주를 만드셨네  
누가 주와 같으리  
주님 같은 분 없네  
저 아름다운 별들을  
주가 지으셨네 
누가 주와 같으리  
주님 같은 분 없네  
저 광대한 우주를 만드셨네  
누가 주와 같으리  
주님 같은 분 없네  
저 아름다운 별들을  
주가 지으셨네

[Bridge]
주님의 손으로 만드신  
저 하늘의 해와 달과 별을 보니  
주께서 인생에게 베풀어주신  
그 은혜 찬양해  

[Chorus]
누가 주와 같으리  
주님 같은 분 없네  
저 광대한 우주를 만드셨네  
누가 주와 같으리  
주님 같은 분 없네  
저 아름다운 별들을  
주가 지으셨네 
누가 주와 같으리  
주님 같은 분 없네  
저 광대한 우주를 만드셨네  
누가 주와 같으리  
주님 같은 분 없네  
저 아름다운 별들을  
주가 지으셨네 

[Tag]
할렐루야 할렐루야 할렐루야
할렐루야 할렐루야",1371206,창조주,경배/찬양,영광,"창조주, 경배/찬양, 영광",오 주님 주의 이름이,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,신실하신 나의 주는,"[Verse 1]
주의 그 은혜와 주의  
그 사랑은 
세월이 흘러도 결코  
변함없네 
주의 그 은혜와 주의  
그 사랑은 
세월이 흘러도 결코  

[Pre-Chorus]
변함없네 
오 주님 사랑해요 
오 주님 사랑해요 

[Chorus]
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네 

[Verse 2]
주의 선하심과 주의  
인자함은 
세월이 흘러도 결코  
변함없네
주의 선하심과 주의  
인자함은 
세월이 흘러도 결코  

[Pre-Chorus]
변함없네
오 주님 사랑해요 
오 주님 사랑해요 

[Chorus]
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네  
신실하신 나의 주는  
영원토록 변함없네 
신실하신 나의 주는  
영원토록 변함없네 

[Outro]
주의 그 은혜와 주의  
그 사랑은 
세월이 흘러도 결코  
변함없네 
주의 선하심과 주의  
인자함은 
세월이 흘러도 결코  
변함없네 
영원토록 변함없네 
영원토록 변함없네",1371207,신실하심,사랑,은혜,"신실하심, 사랑, 은혜",신실하신 나의 주는,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,눈을 들어,"[Verse 1]
눈을 들어 주를 바라봅니다  
두 손 들어 주를 찬양합니다 
나는 거룩한 제사의 산 제물  
주여 나를 받아주시옵소서 

[Chorus]
눈을 들어 주를 바라봅니다  
두 손 들어 주를 찬양합니다 
나는 거룩한 제사의 산 제물  
주여 나를 받아주시옵소서 
임하소서 거룩한 주님 
태우소서 주의 성령의 불로 
받으소서 향기론 제물 
부으소서 주의 성령의 기름 
눈을 들어 주를 바라봅니다  
두 손 들어 주를 찬양합니다 
나는 거룩한 제사의 산 제물  
주여 나를 받아주시옵소서 
임하소서 거룩한 주님 
태우소서 주의 성령의 불로 
받으소서 향기론 제물 
부으소서 주의 성령의 기름 

[Tag]
임하소서 거룩한 주님 
태우소서 주의 성령의 불로 
받으소서 향기론 제물 
부으소서 주의 성령의 기름",1371208,성령,거룩,경배/찬양,"성령, 거룩, 경배/찬양",눈을 들어,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,그는 아무런 죄도 없이,"[Verse 1]
그는 아무런 죄도 없이 
죄인의 몸을 입고 오셨네 
아직 끝나지 않은 죄의  
값을 모두 모두 갚으셨네 

[Chorus]
죽어야 할 나와 영원한  
죽음 사이  
가로막으신 예수 대신  
죽으신 왕  
다시는 죽지 않을 생명을  
주기 위해  
홀로 죽으신 예수 하나님  
어린 양 

[Verse 2]
그는 우리 고통을 지고 
매 맞고 찢기시며 찔렸네 
그 때 날 위해 흘리셨던 보혈  
그 피로 나를 씻기시네 

[Chorus]
죽어야 할 나와 영원한  
죽음 사이  
가로막으신 예수 대신  
죽으신 왕  
다시는 죽지 않을 생명을  
주기 위해  
홀로 죽으신 예수 하나님  
어린 양  
죽어야 할 나와 영원한  
죽음 사이  
가로막으신 예수 대신  
죽으신 왕  
다시는 죽지 않을 생명을  
주기 위해  
홀로 죽으신 예수 하나님  
어린 양  
죽어야 할 나와 영원한  
죽음 사이  
가로막으신 예수 대신  
죽으신 왕  
다시는 죽지 않을 생명을  
주기 위해  
홀로 죽으신 예수 하나님  
어린 양",1371209,보혈,고난,구원,"보혈, 고난, 구원",그는 아무런 죄도 없이,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,예수님 그의 희생 기억할 때,"[Verse 1]
예수님 그의 희생 기억할 때  
자기 몸 버려 죽으신 주  
나 항상 생명주신 그 은혜를  
마음에 새겨봅니다  
마음에 새겨 봅니다 
예수님 그의 희생 기억할 때  
자기 몸 버려 죽으신 주  
나 항상 생명주신 그 은혜를  
마음에 새겨봅니다  
마음에 새겨 봅니다 

[Chorus]
주 달리신 십자가를  
내가 볼때  
주님의 자비 내 마음을  
겸손케 해  
주께 감사하며 내 생명  
주께 드리네 

[Verse 2]
이제는 저 높은 곳에 앉으신  
하늘과 땅의 왕되신 주  
나 이제 놀라운 구원의  
은혜 높여 찬양하리라  
높여 찬양하리라  

[Chorus]
주 달리신 십자가를  
내가 볼때  
주님의 자비 내 마음을  
겸손케 해  
주께 감사하며 내 생명  
주께 드리네  
주 달리신 십자가를  
내가 볼때  
주님의 자비 내 마음을  
겸손케 해  
주께 감사하며 내 생명  
주께 드리네 

[Outro]
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가  
나의 친구 되신 주  
감사드리리 주의 십자가 
나의 친구 되신 주 
감사드리리 주의 십자가 
나의 친구 되신 주",1371210,감사,십자가,결단/순종,"감사, 십자가, 결단/순종",예수님 그의 희생 기억할 때,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,예수 감사하리 주의 보혈,"[Verse 1]
예수 감사하리 주의 보혈  
축복 속에 우린 자유를  
노래해  
예수 감사하리 주의 승리  
승리 안에 우린 구원을  
노래해  
구원을 노래해  
새롭고 산 길이 되신 예수  
길과 진리 생명 되셨네  
우릴 주의 자녀 삼으셨네  
자유를 노래할 때  
예수 감사하리 주의 보혈  
축복 속에 우린 자유를  
노래해  
예수 감사하리 주의 승리  
승리 안에 우린 구원을  
노래해  
구원을 노래해  
새롭고 산 길이 되신 예수  
길과 진리 생명 되셨네  

[Pre-Chorus]
우릴 주의 자녀 삼으셨네  
자유를 노래할 때  

[Chorus]
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해  
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해  

[Verse 2]
새롭고 산 길이 되신 예수  
길과 진리 생명 되셨네  

[Pre-Chorus]
우릴 주의 자녀 삼으셨네  
자유를 노래할 때  

[Chorus]
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해  
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해  
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해  
주 행한 일 찬양 주  
행한 일 찬양  
승리하시고 구속하신  
주님 찬양해",1371211,감사,보혈,구원,"감사, 보혈, 구원",예수 감사하리 주의 보혈,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,광대하신 주,"[Verse 1]
광대하신 주 전능하신 왕  
전능하신주 만물의 주관자  
하나님께 영광  
우리왕께영광  
주님께 영광 만물의 주관자  
광대하신 주 전능하신 왕  
전능하신주 만물의 주관자  
하나님께 영광  
우리왕께영광  
주님께 영광 만물의 주관자  
온세상위에  

[Pre-Chorus]
가장 높으신 그 이름  
그 능력 크도다  
만물을 창조하셨네  

[Chorus]
광대하신주 전능하신 왕  
전능하신주 만물의 주관자  
하나님께 영광 우리  
왕께 영광  
주님께 영광 만물의 주관자  

[Verse 2]
온세상위에  

[Pre-Chorus]
가장 높으신 그 이름  
그 능력 크도다  
만물을 창조하셨네  

[Chorus]
광대하신주 전능하신 왕  
전능하신주 만물의 주관자  
하나님께 영광 우리  
왕께 영광  
주님께 영광 만물의 주관자  
광대하신주 전능하신 왕  
전능하신주 만물의 주관자  
하나님께 영광 우리  
왕께 영광  
주님께 영광 만물의 주관자  

[Tag]
 만물의 주관자 
 만물의 주관자",1371212,주권,영광,창조주,"주권, 영광, 창조주",광대하신 주,66,medium,medium,62,68,68,68,66,,,artist_baseline:anointing; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
어노인팅,풀은 마르고,"[Verse 1]
풀은 마르고 꽃은 시드나  
주의 말씀은 영원해  
풀은 마르고 꽃은 시드나 
 주의 말씀은 영원해  

[Chorus]
풀은 마르고 꽃은 시드나  
주의 말씀은 영원해  
풀은 마르고 꽃은 시드나 
 주의 말씀은 영원해  
주의 말씀을 믿는 자 그의  
구원을 얻으리  
주의 말씀을 행하는 자  
그의 능력을 보게되리라  

[Post-Chorus]
주의 말씀은 영원해 주의  
말씀은 영원해  
주의 말씀은 영원해  
영원해 영원해  

[Chorus]
풀은 마르고 꽃은 시드나  
주의 말씀은 영원해  
풀은 마르고 꽃은 시드나 
 주의 말씀은 영원해  
주의 말씀을 믿는 자 그의  
구원을 얻으리  
주의 말씀을 행하는 자  
그의 능력을 보게되리라  

[Post-Chorus]
주의 말씀은 영원해 주의  
말씀은 영원해  
주의 말씀은 영원해  
영원해 영원해  

[Outro]
주의 말씀은 영원해  
주의 말씀은 영원해  
주의 말씀은 영원해  
영원해 영원해  
주의 말씀은 영원해  
주의 말씀은 영원해  
주의 영광은 영원해  
영원해 영원해  
주의 영광은 영원해  
주의 영광은 영원해  
주의 영광은 영원해  
영원해 영원해  
주의 영광은 영원해 
주의 영광은 영원해 
주의 영광은 영원해 
영원해 영원해",1371213,신실하심,영광,구원,"신실하심, 영광, 구원",풀은 마르고,76,high,high,80,75,72,70,78,,,artist_baseline:anointing; church_usage_seed:recognized worship-use seed; multi_recording_count:4,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,curated_church_usage_seed; estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
